Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-03-08 00:00:00-05:00,1.7084991784165255,1.7674130096145888,1.7084991784165255,1.7589967250823975,1600800,0.0,0.0
2002-03-11 00:00:00-05:00,1.750580316658775,1.8010778597508532,1.7463722549541285,1.781720519065857,5462400,0.0,0.0
2002-03-12 00:00:00-05:00,1.7674128047056807,1.8431590356590444,1.7674128047056807,1.7842453718185425,5819200,0.0,0.0
2002-03-13 00:00:00-05:00,1.7842451742935832,1.8094938616404614,1.737955700121321,1.7690958976745605,5063200,0.0,0.0
2002-03-14 00:00:00-05:00,1.769096309155884,1.7842455892985396,1.7539470290132286,1.7674130201339722,1696800,0.0,0.0
2002-03-15 00:00:00-05:00,1.7674133780212145,1.7758296643077296,1.6748345499241653,1.712707757949829,1708000,0.0,0.0
2002-03-18 00:00:00-05:00,1.716915028023474,1.716915028023474,1.6032956169389072,1.6243362426757812,2207200,0.0,0.0
2002-03-19 00:00:00-05:00,1.636961077598454,1.6411691393859726,1.5654229035197658,1.5738391876220703,3229600,0.0,0.0
2002-03-20 00:00:00-05:00,1.5612147498649418,1.5612147498649418,1.430762902387573,1.516608715057373,9236000,0.0,0.0
2002-03-21 00:00:00-05:00,1.5166087880433528,1.6201286586125692,1.5166087880433528,1.5780473947525024,4427200,0.0,0.0
2002-03-22 00:00:00-05:00,1.5780469302655522,1.6487434455836278,1.5578479488214214,1.6243362426757812,2494400,0.0,0.0
2002-03-25 00:00:00-05:00,1.641169199191137,1.667259536384488,1.614237217504159,1.6596848964691162,7571200,0.0,0.0
2002-03-26 00:00:00-05:00,1.6832502424280262,1.691666525745617,1.6647345475511288,1.6815669536590576,1816800,0.0,0.0
2002-03-27 00:00:00-05:00,1.6815667787882627,1.7674125707512907,1.6748337849398234,1.7337476015090942,1369600,0.0,0.0
2002-03-28 00:00:00-05:00,1.7253315888883916,1.733747872646958,1.6916666143813874,1.7000828981399536,1714400,0.0,0.0
2002-04-01 00:00:00-05:00,1.6874585667222202,1.6874585667222202,1.5990879794378798,1.6032960414886475,1880000,0.0,0.0
2002-04-02 00:00:00-05:00,1.5990875577423211,1.5990875577423211,1.5443819628723732,1.568789005279541,2098400,0.0,0.0
2002-04-03 00:00:00-05:00,1.5696309543285811,1.582255300130104,1.5519569023119022,1.5654228925704956,567200,0.0,0.0
2002-04-04 00:00:00-05:00,1.5612146115302794,1.6032958696365107,1.5612146115302794,1.5948797464370728,763200,0.0,0.0
2002-04-05 00:00:00-05:00,1.5948795783682417,1.6327526103564236,1.556164741516113,1.5561647415161133,837600,0.0,0.0
2002-04-08 00:00:00-04:00,1.5654232224953408,1.5654232224953408,1.4955683231087122,1.5401743650436401,1558400,0.0,0.0
2002-04-09 00:00:00-04:00,1.5317578592777257,1.6159203754901883,1.5317578592777257,1.5948797464370728,3562400,0.0,0.0
2002-04-10 00:00:00-04:00,1.5906712474986557,1.6032955906281625,1.578046904369149,1.5923545360565186,1302400,0.0,0.0
2002-04-11 00:00:00-04:00,1.5915130955272863,1.5915130955272863,1.5570064783096316,1.5570064783096313,1444000,0.0,0.0
2002-04-12 00:00:00-04:00,1.569631015665947,1.569631015665947,1.5199751144492275,1.5359660387039185,1236000,0.0,0.0
2002-04-15 00:00:00-04:00,1.5317579054333768,1.5628979474750486,1.5309162609826201,1.562056303024292,1559200,0.0,0.0
2002-04-16 00:00:00-04:00,1.578047204958765,1.6159204020886806,1.578047204958765,1.5990878343582153,1225600,0.0,0.0
2002-04-17 00:00:00-04:00,1.6201284890832932,1.704291007996711,1.6201284890832932,1.6672594547271729,3348800,0.0,0.0
2002-04-18 00:00:00-04:00,1.667259454727173,1.6958747239999163,1.6613681040875963,1.6672594547271729,984800,0.0,0.0
2002-04-19 00:00:00-04:00,1.667259380772479,1.7127072160228802,1.667259380772479,1.7059742212295532,646400,0.0,0.0
2002-04-22 00:00:00-04:00,1.6958746532416284,1.6958746532416284,1.6672593851628221,1.6832503080368042,772800,0.0,0.0
2002-04-23 00:00:00-04:00,1.6790424163157742,1.7042911092793736,1.6411692163431004,1.645377278327942,824800,0.0,0.0
2002-04-24 00:00:00-04:00,1.6428522018097336,1.6504268404047557,1.6327526301739554,1.633594274520874,1064800,0.0,0.0
2002-04-25 00:00:00-04:00,1.633594659109577,1.633594659109577,1.6133956716099234,1.6327530145645142,1727200,0.0,0.0
2002-04-26 00:00:00-04:00,1.6243363351399498,1.6479018950965056,1.6201282739639282,1.6201282739639282,1653600,0.0,0.0
2002-04-29 00:00:00-04:00,1.6117122893442555,1.6117122893442555,1.5822553740791454,1.5906716585159302,2562400,0.0,0.0
2002-04-30 00:00:00-04:00,1.5780473481294865,1.6243366727970405,1.573839286078719,1.6032960414886475,6894400,0.0,0.0
2002-05-01 00:00:00-04:00,1.6243365756353365,1.7253316640853882,1.6243365756353365,1.7253316640853882,1672000,0.0,0.0
2002-05-02 00:00:00-04:00,1.7169151400517657,1.766571032873002,1.7169151400517657,1.7531050443649292,3316000,0.0,0.0
2002-05-03 00:00:00-04:00,1.7505806684494019,1.751422313064918,1.7303816792589046,1.7505806684494019,463200,0.0,0.0
2002-05-06 00:00:00-04:00,1.7497387594382323,1.901231221840762,1.7497387594382323,1.8305346965789795,2146400,0.0,0.0
2002-05-07 00:00:00-04:00,1.8221183633228741,1.8515752748001453,1.805285957141043,1.8094940185546875,452800,0.0,0.0
2002-05-08 00:00:00-04:00,1.8263265363328276,1.893656480310755,1.8263265363328276,1.8852401971817017,658400,0.0,0.0
2002-05-09 00:00:00-04:00,1.8936569056328219,1.9525707402412014,1.8936569056328219,1.9231138229370117,847200,0.0,0.0
2002-05-10 00:00:00-04:00,1.9357378910378216,1.9719277990328905,1.8515753740361771,1.8566250801086426,696000,0.0,0.0
2002-05-13 00:00:00-04:00,1.8574666249901488,1.8574666249901488,1.7547884175410429,1.8094940185546875,1929600,0.0,0.0
2002-05-14 00:00:00-04:00,1.8515757749291852,1.8852407569133474,1.7505806684494019,1.7505806684494019,3958400,0.0,0.0
2002-05-15 00:00:00-04:00,1.742164217957809,1.7674129095983067,1.6706260442733767,1.6706260442733765,5829600,0.0,0.0
2002-05-16 00:00:00-04:00,1.6706257239822624,1.7421638839514522,1.6706257239822624,1.7337476015090942,5286400,0.0,0.0
2002-05-17 00:00:00-04:00,1.7463717882669576,1.8094936601320284,1.7463717882669576,1.7867697477340698,4351200,0.0,0.0
2002-05-20 00:00:00-04:00,1.786770380018289,1.8094943004575585,1.7758293223219435,1.7993947267532349,2336000,0.0,0.0
2002-05-21 00:00:00-04:00,1.902072988609345,1.9062810504084022,1.721123602286331,1.7253316640853882,3872000,0.0,0.0
2002-05-22 00:00:00-04:00,1.7219648804646568,1.8094939680660473,1.7084988916840196,1.7884533405303955,1847200,0.0,0.0
2002-05-23 00:00:00-04:00,1.7884532040818795,1.9104888986889492,1.7884532040818795,1.8860816955566406,2157600,0.0,0.0
2002-05-24 00:00:00-04:00,1.8801907971039697,1.9946518809971396,1.8801907971039697,1.9744527339935303,2212000,0.0,0.0
2002-05-28 00:00:00-04:00,1.9820272793581373,2.044307685345746,1.9609866493839436,2.037574529647827,2082400,0.0,0.0
2002-05-29 00:00:00-04:00,2.0375746495919285,2.0375746495919285,1.9778193340007437,1.9862356185913086,4728000,0.0,0.0
2002-05-30 00:00:00-04:00,1.9862356541122574,1.9862356541122574,1.9483624530410464,1.95762038230896,3941600,0.0,0.0
2002-05-31 00:00:00-04:00,1.9576205879007402,2.045149541029425,1.9576205879007402,2.0358917713165283,2708000,0.0,0.0
2002-06-03 00:00:00-04:00,2.0358912134497,2.0358912134497,1.9475204793934904,1.9567784070968628,1817600,0.0,0.0
2002-06-04 00:00:00-04:00,1.9534119059011783,2.0114840864902774,1.927321571067862,1.9719277620315552,1933600,0.0,0.0
2002-06-05 00:00:00-04:00,1.9778190351301626,1.9929683129984985,1.944995706766936,1.9567784070968628,1752000,0.0,0.0
2002-06-06 00:00:00-04:00,1.956778407096863,1.9904433798446919,1.9517287013165017,1.9567784070968628,1403200,0.0,0.0
2002-06-07 00:00:00-04:00,1.9357379413184892,1.9559369266602797,1.89870638792824,1.9315298795700073,1752000,0.0,0.0
2002-06-10 00:00:00-04:00,1.9315296862888418,1.960986436635115,1.8768239258691917,1.8936564922332764,854400,0.0,0.0
2002-06-11 00:00:00-04:00,1.903756469786668,1.914697527885437,1.895340184811385,1.914697527885437,323200,0.0,0.0
2002-06-12 00:00:00-04:00,1.894498124676385,1.8953397690420153,1.8364259476658922,1.8852401971817017,532000,0.0,0.0
2002-06-13 00:00:00-04:00,1.8852398302863254,1.944153640196955,1.8599911463401797,1.9323707818984985,1297600,0.0,0.0
2002-06-14 00:00:00-04:00,1.9306877716465132,1.9306877716465132,1.796869385419364,1.8944978713989258,718400,0.0,0.0
2002-06-17 00:00:00-04:00,1.902073055716972,1.9736112325157802,1.902073055716972,1.9374213218688965,936800,0.0,0.0
2002-06-18 00:00:00-04:00,1.9374213471633288,1.9483624046860963,1.8768242269533058,1.895340085029602,260000,0.0,0.0
2002-06-19 00:00:00-04:00,1.8936565907105154,1.9483621934478121,1.8936565907105154,1.9357378482818604,905600,0.0,0.0
2002-06-20 00:00:00-04:00,1.9239556766189674,1.9239556766189674,1.8339017863358051,1.843159556388855,509600,0.0,0.0
2002-06-21 00:00:00-04:00,1.8305349137101854,1.8305349137101854,1.7589967355516882,1.7674130201339722,1016000,0.0,0.0
2002-06-24 00:00:00-04:00,1.7674128691653677,1.7674128691653677,1.6748340677226816,1.7270148992538452,1092800,0.0,0.0
2002-06-25 00:00:00-04:00,1.7270147872576955,1.7497387040570145,1.6815669536590576,1.6815669536590576,829600,0.0,0.0
2002-06-26 00:00:00-04:00,1.6622096951961387,1.6622096951961387,1.545223849029539,1.5948797464370728,2882400,0.0,0.0
2002-06-27 00:00:00-04:00,1.6075040762805997,1.6832503080368042,1.5915131534066176,1.6832503080368042,1632000,0.0,0.0
2002-06-28 00:00:00-04:00,1.6790425722335478,1.7943451508089925,1.6689429977938852,1.7665715217590332,3480000,0.0,0.0
2002-07-01 00:00:00-04:00,1.7589966423539014,1.7665712820238981,1.6537934919675763,1.6613681316375732,1088000,0.0,0.0
2002-07-02 00:00:00-04:00,1.6605262289223717,1.6605262289223717,1.5039840746518565,1.5788886547088623,1637600,0.0,0.0
2002-07-03 00:00:00-04:00,1.573839044988745,1.6075040178197186,1.451803337883305,1.5570064783096313,2226400,0.0,0.0
2002-07-05 00:00:00-04:00,1.565422599872259,1.6378022438470425,1.565422599872259,1.5999292135238647,455200,0.0,0.0
2002-07-08 00:00:00-04:00,1.6075041433517336,1.712707291993506,1.5965629259977208,1.6672594547271729,1433600,0.0,0.0
2002-07-09 00:00:00-04:00,1.6580013978388402,1.7194399874112067,1.619286562411943,1.6411688327789307,2162400,0.0,0.0
2002-07-10 00:00:00-04:00,1.6411688737355123,1.6916664096482072,1.594879559456433,1.6159201860427856,2144000,0.0,0.0
2002-07-11 00:00:00-04:00,1.6032955774483952,1.6066621545364463,1.4938843905224335,1.5511149168014526,2443200,0.0,0.0
2002-07-12 00:00:00-04:00,1.5511150965414429,1.5511150965414429,1.4787352860334344,1.4888348579406738,1052800,0.0,0.0
2002-07-15 00:00:00-04:00,1.4871514538216704,1.4871514538216704,1.329767580791217,1.405513882637024,1300000,0.0,0.0
2002-07-16 00:00:00-04:00,1.3844732992154438,1.4198215584451601,1.354174745439332,1.362591028213501,1246400,0.0,0.0
2002-07-17 00:00:00-04:00,1.3667990769451024,1.401305691531829,1.2035238507682233,1.3541747331619263,6398400,0.0,0.0
2002-07-18 00:00:00-04:00,1.3541750649850957,1.3802654032670596,1.3432339269023352,1.3499670028686523,1261600,0.0,0.0
2002-07-19 00:00:00-04:00,1.342392102862365,1.3474418890959108,1.3171433322218944,1.3280844688415527,1353600,0.0,0.0
2002-07-22 00:00:00-04:00,1.323034828085116,1.3861566374021748,1.3129353353838413,1.3297678232192993,999200,0.0,0.0
2002-07-23 00:00:00-04:00,1.3381838917052704,1.3802651471710163,1.2834782917052507,1.3466001749038696,2536000,0.0,0.0
2002-07-24 00:00:00-04:00,1.3297679945212677,1.4829438542152757,1.261596309676181,1.4804189205169678,1784800,0.0,0.0
2002-07-25 00:00:00-04:00,1.481260117857508,1.481260117857508,1.397097612985232,1.429079294204712,560800,0.0,0.0
2002-07-26 00:00:00-04:00,1.4299211144847057,1.4896765837717738,1.4299211144847057,1.476210594177246,668800,0.0,0.0
2002-07-29 00:00:00-04:00,1.4778941068397917,1.544382588215907,1.4778941068397917,1.5401743650436401,936000,0.0,0.0
2002-07-30 00:00:00-04:00,1.5401740258403853,1.548590309804042,1.4854684208675137,1.5107172727584839,716800,0.0,0.0
2002-07-31 00:00:00-04:00,1.4938846332686289,1.4947262776774033,1.4501200871759077,1.4728440046310425,777600,0.0,0.0
2002-08-01 00:00:00-04:00,1.4644280641675318,1.4644280641675318,1.3642746034402997,1.4046727418899536,1011200,0.0,0.0
2002-08-02 00:00:00-04:00,1.39288928421357,1.39288928421357,1.2498131332597195,1.2708537578582764,1099200,0.0,0.0
2002-08-05 00:00:00-04:00,1.270854044949426,1.3196682986243293,1.270854044949426,1.2918946743011475,702400,0.0,0.0
2002-08-06 00:00:00-04:00,1.3045190777141895,1.3373424898548099,1.3045190777141895,1.3289262056350708,1688800,0.0,0.0
2002-08-07 00:00:00-04:00,1.33145118826379,1.346600469226959,1.300311062044554,1.337342619895935,1560800,0.0,0.0
2002-08-08 00:00:00-04:00,1.329767842114304,1.3339759841988712,1.165650942925254,1.2540215253829956,4937600,0.0,0.0
2002-08-09 00:00:00-04:00,1.25402158278222,1.3129354141355045,1.25402158278222,1.2834784984588623,946400,0.0,0.0
2002-08-12 00:00:00-04:00,1.282636694498279,1.3676408529281616,1.27927019714777,1.3676408529281616,926400,0.0,0.0
2002-08-13 00:00:00-04:00,1.3886814930841407,1.4484368014910414,1.3684825088116421,1.3760571479797363,1760800,0.0,0.0
2002-08-14 00:00:00-04:00,1.376057123283445,1.498092671138841,1.376057123283445,1.456011414527893,3224800,0.0,0.0
2002-08-15 00:00:00-04:00,1.5149251344601726,1.5780470150626797,1.5149251344601726,1.523341417312622,3407200,0.0,0.0
2002-08-16 00:00:00-04:00,1.52334174086209,1.666417937633363,1.52334174086209,1.5931966304779053,1723200,0.0,0.0
2002-08-19 00:00:00-04:00,1.5931960778839442,1.7194398221152905,1.5738387422950044,1.679041862487793,1722400,0.0,0.0
2002-08-20 00:00:00-04:00,1.7421641453124252,1.8094940938977153,1.700082887314804,1.760679841041565,5432800,0.0,0.0
2002-08-21 00:00:00-04:00,1.7632049078670142,1.8094942309597264,1.7270149975634561,1.805286169052124,1994400,0.0,0.0
2002-08-22 00:00:00-04:00,1.7842454924357964,1.8094941842846755,1.7169153799600059,1.7253316640853882,3035200,0.0,0.0
2002-08-23 00:00:00-04:00,1.7253313909603072,1.7261730352923372,1.6622095108032227,1.6622095108032227,1333600,0.0,0.0
2002-08-26 00:00:00-04:00,1.663051314109275,1.746372184618147,1.6605263808718216,1.7387975454330444,2069600,0.0,0.0
2002-08-27 00:00:00-04:00,1.742164096581782,1.770779364061938,1.7211234681715055,1.7345894575119019,1864800,0.0,0.0
2002-08-28 00:00:00-04:00,1.729539809483366,1.788453640681429,1.7135490454522058,1.7589967250823975,2461600,0.0,0.0
2002-08-29 00:00:00-04:00,1.752263510705501,1.8044443398659138,1.7228065987856187,1.803602695465088,1388000,0.0,0.0
2002-08-30 00:00:00-04:00,1.817910792945023,1.850734130313669,1.7505806684494019,1.7505806684494019,778400,0.0,0.0
2002-09-03 00:00:00-04:00,1.750580256147373,1.750580256147373,1.6453771118950726,1.6832503080368042,1085600,0.0,0.0
2002-09-04 00:00:00-04:00,1.7000829556836943,1.7320646424160369,1.5654228925704956,1.5654228925704956,2308800,0.0,0.0
2002-09-05 00:00:00-04:00,1.5570067639275231,1.6411692917073892,1.5511154126672977,1.6142373085021973,1292800,0.0,0.0
2002-09-06 00:00:00-04:00,1.6201285438410054,1.6664178665969829,1.6201285438410054,1.6504271030426025,1339200,0.0,0.0
2002-09-09 00:00:00-04:00,1.6537929540525325,1.6874579191207886,1.5654224006824584,1.6874579191207886,1700000,0.0,0.0
2002-09-10 00:00:00-04:00,1.6933498486923404,1.7244898889105131,1.6697842870329014,1.716915249824524,1416800,0.0,0.0
2002-09-11 00:00:00-04:00,1.733748257720969,1.7581553094617504,1.733748257720969,1.7505806684494019,599200,0.0,0.0
2002-09-12 00:00:00-04:00,1.7716208517021357,1.7741457849065507,1.716915249824524,1.716915249824524,1172000,0.0,0.0
2002-09-13 00:00:00-04:00,1.700082785724868,1.700082785724868,1.649585247039795,1.649585247039795,288000,0.0,0.0
2002-09-16 00:00:00-04:00,1.6504271302585014,1.7034494492083756,1.6495854857637704,1.7009245157241821,484800,0.0,0.0
2002-09-17 00:00:00-04:00,1.721964901966552,1.7556300348657645,1.671467523672234,1.718598484992981,388800,0.0,0.0
2002-09-18 00:00:00-04:00,1.7084987691749933,1.7160734073868635,1.67062573864288,1.6916663646697998,408000,0.0,0.0
2002-09-19 00:00:00-04:00,1.7000829628653327,1.746372284508878,1.6832503947073523,1.7068159580230713,3078400,0.0,0.0
2002-09-20 00:00:00-04:00,1.7564712981697335,1.7564712981697335,1.6664172958872265,1.6874579191207886,737600,0.0,0.0
2002-09-23 00:00:00-04:00,1.6883001226833927,1.6908250560977822,1.6731508432515927,1.674834132194519,1595200,0.0,0.0
2002-09-24 00:00:00-04:00,1.6714680496780516,1.67230969431812,1.5696312956119984,1.6344364881515503,1099200,0.0,0.0
2002-09-25 00:00:00-04:00,1.6378024126727155,1.6638929070711967,1.636960928813509,1.6537933349609375,840000,0.0,0.0
2002-09-26 00:00:00-04:00,1.6664177569559,1.7379559278488157,1.6622096953557768,1.737955927848816,1353600,0.0,0.0
2002-09-27 00:00:00-04:00,1.7379558400565729,1.8641996080102308,1.7379558400565729,1.7909783124923706,2938400,0.0,0.0
2002-09-30 00:00:00-04:00,1.7909789566388004,1.8010783718122039,1.6369615107622606,1.7211240530014038,2290400,0.0,0.0
2002-10-01 00:00:00-04:00,1.7211235041785358,1.7211235041785358,1.5999294370522534,1.6832503080368042,3411200,0.0,0.0
2002-10-02 00:00:00-04:00,1.6706258204521651,1.6824085202355141,1.6243363446098384,1.6664175987243652,1560000,0.0,0.0
2002-10-03 00:00:00-04:00,1.6731511893386148,1.6731511893386148,1.6117125749588013,1.6117125749588013,1212000,0.0,0.0
2002-10-04 00:00:00-04:00,1.6234944940577603,1.653792881017542,1.5570060505229109,1.6251776218414307,2060800,0.0,0.0
2002-10-07 00:00:00-04:00,1.607504152260416,1.6159204363038533,1.5654228925704956,1.5654228925704956,1420800,0.0,0.0
2002-10-08 00:00:00-04:00,1.5822553740791454,1.6226535072702577,1.5797306011172016,1.5906716585159302,1255200,0.0,0.0
2002-10-09 00:00:00-04:00,1.5822552959357248,1.5906715799568516,1.470319151878357,1.470319151878357,1482400,0.0,0.0
2002-10-10 00:00:00-04:00,1.4728441458354016,1.5763640101304301,1.4534868041595388,1.5410157442092896,2052800,0.0,0.0
2002-10-11 00:00:00-04:00,1.5494319306824267,1.5780471994071914,1.548590286246138,1.5628979206085205,1828000,0.0,0.0
2002-10-14 00:00:00-04:00,1.554481385801885,1.5864632271083363,1.5443819752514958,1.5772053003311157,673600,0.0,0.0
2002-10-15 00:00:00-04:00,1.6411689905033706,1.6706259019255485,1.6133953678544037,1.6487436294555664,1840800,0.0,0.0
2002-10-16 00:00:00-04:00,1.6420104770846498,1.6580013978388402,1.6125535684934267,1.6411688327789307,1138400,0.0,0.0
2002-10-17 00:00:00-04:00,1.6580016072057508,1.7387975444305885,1.6394857511962821,1.6647346019744873,1288800,0.0,0.0
2002-10-18 00:00:00-04:00,1.6647351348021941,1.7581554470533167,1.6630518454394294,1.712707757949829,1427200,0.0,0.0
2002-10-21 00:00:00-04:00,1.7135486709194516,1.7665709789867274,1.6916664001295036,1.7547882795333862,1616800,0.0,0.0
2002-10-22 00:00:00-04:00,1.5317580953973078,1.6664180136731848,1.5317580953973078,1.6133956909179688,7187200,0.0,0.0
2002-10-23 00:00:00-04:00,1.6108706083012678,1.6866170059865633,1.6108706083012678,1.6782007217407227,1184800,0.0,0.0
2002-10-24 00:00:00-04:00,1.6916665598893972,1.7236482445090415,1.6916665598893972,1.716915249824524,1300800,0.0,0.0
2002-10-25 00:00:00-04:00,1.708499534542917,1.7674133780212145,1.7034498269819316,1.712707757949829,2435200,0.0,0.0
2002-10-28 00:00:00-05:00,1.7253315322940357,1.7253315322940357,1.5586897935551043,1.561214566230774,4722400,0.0,0.0
2002-10-29 00:00:00-05:00,1.5620560811170965,1.5620560811170965,1.4997758453540782,1.5149251222610474,4871200,0.0,0.0
2002-10-30 00:00:00-05:00,1.5401738100878346,1.5612144367859047,1.5115585449362798,1.5149251222610474,4926400,0.0,0.0
2002-10-31 00:00:00-05:00,1.5275495746104413,1.5275495746104413,1.49809266303664,1.5065089464187622,1644000,0.0,0.0
2002-11-01 00:00:00-05:00,1.50650882922251,1.50650882922251,1.4459118825343207,1.4837849140167236,2742400,0.0,0.0
2002-11-04 00:00:00-05:00,1.5048252621755733,1.5443817355181089,1.5048252621755733,1.5216578245162964,1336800,0.0,0.0
2002-11-05 00:00:00-05:00,1.522500139299397,1.5780473947525024,1.5073508586254079,1.5780473947525024,2224800,0.0,0.0
2002-11-06 00:00:00-05:00,1.5797305272861593,1.597404579302838,1.5570066085270582,1.5654228925704956,910400,0.0,0.0
2002-11-07 00:00:00-05:00,1.5527986163039895,1.5788889535324429,1.535966047463345,1.5544817447662354,834400,0.0,0.0
2002-11-08 00:00:00-05:00,1.554481779419157,1.554481779419157,1.4332878589630127,1.4332878589630127,2266400,0.0,0.0
2002-11-11 00:00:00-05:00,1.4391792539313129,1.4711609437843278,1.4223466842019692,1.4644279479980469,1081600,0.0,0.0
2002-11-12 00:00:00-05:00,1.4686356673461574,1.6007707646946014,1.46779402309542,1.5485899448394775,2532000,0.0,0.0
2002-11-13 00:00:00-05:00,1.5485902916940821,1.6125538243316824,1.5166086056389134,1.5990878343582153,3766400,0.0,0.0
2002-11-14 00:00:00-05:00,1.607504118223448,1.6436940264748643,1.578047204958765,1.5990878343582153,1755200,0.0,0.0
2002-11-15 00:00:00-05:00,1.607504174111105,1.7169153865812106,1.607504174111105,1.697558045387268,2507200,0.0,0.0
2002-11-18 00:00:00-05:00,1.7589967413749348,1.7632049639436465,1.6664179317178798,1.7034494876861572,4120000,0.0,0.0
2002-11-19 00:00:00-05:00,1.6032956693898257,1.607503890991211,1.481260132439973,1.607503890991211,9400000,0.0,0.0
2002-11-20 00:00:00-05:00,1.6075039299086191,1.6453769620745462,1.5612144543361604,1.6201282739639282,2154400,0.0,0.0
2002-11-21 00:00:00-05:00,1.6327525500510909,1.6580013976378951,1.5780469544038707,1.6361191272735596,2915200,0.0,0.0
2002-11-22 00:00:00-05:00,1.6361192848578598,1.6361192848578598,1.5401739116305182,1.5570064783096313,3816800,0.0,0.0
2002-11-25 00:00:00-05:00,1.5738391648076204,1.5948797944947424,1.557006596847017,1.562056303024292,1702400,0.0,0.0
2002-11-26 00:00:00-05:00,1.5628978284891453,1.5847801009610916,1.5199749279319337,1.5570064783096313,1782400,0.0,0.0
2002-11-27 00:00:00-05:00,1.565422865091285,1.5881467834514935,1.5553232923109932,1.5713142156600952,1418400,0.0,0.0
2002-11-29 00:00:00-05:00,1.6117122140185016,1.6117122140185016,1.5654228925704956,1.5654228925704956,461600,0.0,0.0
2002-12-02 00:00:00-05:00,1.599087942952715,1.6622098354376906,1.5780473121243899,1.5906716585159302,3728000,0.0,0.0
2002-12-03 00:00:00-05:00,1.5780473216361288,1.6268615790309822,1.536807704227311,1.604137659072876,1670400,0.0,0.0
2002-12-04 00:00:00-05:00,1.5948796299776018,1.620128318786756,1.5822551250457764,1.5822551250457764,1547200,0.0,0.0
2002-12-05 00:00:00-05:00,1.5864633029740227,1.6605262391518147,1.582255081270757,1.6201282739639282,2463200,0.0,0.0
2002-12-06 00:00:00-05:00,1.6117117147361928,1.624336056626898,1.5780467495185733,1.617603063583374,1127200,0.0,0.0
2002-12-09 00:00:00-05:00,1.5654226984696025,1.5755221096476615,1.5107170997612507,1.5275495052337646,1407200,0.0,0.0
2002-12-10 00:00:00-05:00,1.5443819899934652,1.5654226161227298,1.518291658540804,1.525024652481079,2289600,0.0,0.0
2002-12-11 00:00:00-05:00,1.53175801633679,1.5452240074693409,1.4433872689362386,1.448436975479126,2988800,0.0,0.0
2002-12-12 00:00:00-05:00,1.4484366765057881,1.5233414173126223,1.4433869710052156,1.523341417312622,1598400,0.0,0.0
2002-12-13 00:00:00-05:00,1.4896766583152317,1.4896766583152317,1.3297678232192993,1.3297678232192993,5163200,0.0,0.0
2002-12-16 00:00:00-05:00,1.3466001749038696,1.3710073801270823,1.3381838917052704,1.3466001749038696,3011200,0.0,0.0
2002-12-17 00:00:00-05:00,1.3634328985272082,1.3667993158785008,1.2245646913182933,1.2540215253829956,6561600,0.0,0.0
2002-12-18 00:00:00-05:00,1.1361939136389176,1.1530264000104729,1.067180679383729,1.121044635772705,15253600,0.0,0.0
2002-12-19 00:00:00-05:00,0.8357336808623181,0.8837062819102302,0.7591458159389437,0.7843945026397705,38963200,0.0,0.0
2002-12-20 00:00:00-05:00,0.7995439174814943,0.8121682630204864,0.7684037955901666,0.7970190644264221,23508800,0.0,0.0
2002-12-23 00:00:00-05:00,0.794494059715017,0.8071184843832182,0.7785032181183112,0.7911275625228882,10243200,0.0,0.0
